RefseqID	Contig	TreeRepresentative	ProteinID	Taxid	Protein	PADLOC_HMM	Start	End	Strand	Name	Strain	AssemblyStatus	Group name	Domain/Realm name	Kingdom name	Phylum name	Class name	Order name	Family name	Genus name	Species name	representative_genome	Cluster	plasmid_score	virus_score	GEI
GCF_000176575.2	NZ_GL884102.1	WP_000213430.1	WP_000213431.1	562	DruE3	DruE3_00003	76500	82844	+	Escherichia coli M718	strain=M718	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_000176575.2	NZ_GL884102.1	WP_001513100.1	WP_001513100.1	562	DruH3	DruH3_00012	73197	76487	+	Escherichia coli M718	strain=M718	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	2	NA	NA	NA
GCF_000176615.2	NZ_GL884236.1	WP_020219138.1	WP_000383120.1	562	DruE3	DruE3_00003	299749	306063	+	Escherichia coli TA143	strain=TA143	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000176615.2	NZ_GL884236.1	WP_133301053.1	WP_000960570.1	562	DruH3	DruH3_00004	296390	299749	+	Escherichia coli TA143	strain=TA143	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000178315.1	NZ_ADMX01000176.1	WP_020219138.1	WP_000383117.1	562	DruE3	DruE3_00003	351730	358044	-	Escherichia coli O157:H7 str. EC4009	strain=EC4009	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000178315.1	NZ_ADMX01000176.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	358044	361403	-	Escherichia coli O157:H7 str. EC4009	strain=EC4009	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000178735.1	NZ_ADUZ01000761.1	WP_020219138.1	WP_000383117.1	562	DruE3	DruE3_00003	21615	27929	+	Escherichia coli O157:H7 str. EC4127	strain=EC4127	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000178735.1	NZ_ADUZ01000761.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	18256	21615	+	Escherichia coli O157:H7 str. EC4127	strain=EC4127	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000178755.1	NZ_ADVA01000126.1	WP_020219138.1	WP_000383117.1	562	DruE3	DruE3_00003	351730	358044	-	Escherichia coli O157:H7 str. EC4191	strain=EC4191	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000178755.1	NZ_ADVA01000126.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	358044	361403	-	Escherichia coli O157:H7 str. EC4191	strain=EC4191	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000179655.1	NZ_AEDL01000002.1	WP_008924937.1	WP_008924937.1	517433	DruE3	DruE3_00003	218914	225243	+	Pantoea sp. aB	strain=aB	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea sp. aB	Y	11	NA	NA	NA
GCF_000179655.1	NZ_AEDL01000002.1	WP_143756057.1	WP_143756057.1	517433	DruH3	DruH3_00004	215555	218914	+	Pantoea sp. aB	strain=aB	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea sp. aB	Y	11	NA	NA	GEI
GCF_000181475.1	NZ_ABCE01000001.1	WP_002643638.1	WP_002643638.1	122	DruH3	DruH3_00012	180740	184270	+	Gimesia maris DSM 8797	strain=DSM 8797	Contig	planctomycetes	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Gimesia	Gimesia maris	NA	15	NA	NA	NA
GCF_000181475.1	NZ_ABCE01000001.1	WP_187782294.1	WP_187782294.1	122	DruE3	DruE3_00003	184294	190521	+	Gimesia maris DSM 8797	strain=DSM 8797	Contig	planctomycetes	Bacteria	Pseudomonadati	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Gimesia	Gimesia maris	NA	15	NA	NA	NA
GCF_000181515.1	NZ_ABCG01000002.1	WP_006832458.1	WP_006832458.1	161528	DruE3	DruE3_00003	20106	26072	-	Erythrobacter sp. SD-21	strain=SD-21	Contig	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter sp. SD-21	Y	14	NA	NA	GEI
GCF_000181515.1	NZ_ABCG01000002.1	WP_006832459.1	WP_006832459.1	161528	DruH3	DruH3_00003	26059	29358	-	Erythrobacter sp. SD-21	strain=SD-21	Contig	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter sp. SD-21	Y	14	NA	NA	GEI
GCF_000181755.1	NZ_ABHL02000001.1	WP_020219138.1	WP_000383117.1	562	DruE3	DruE3_00003	2584730	2591044	+	Escherichia coli O157:H7 str. EC4045	strain=EC4045	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000181755.1	NZ_ABHL02000001.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	2581371	2584730	+	Escherichia coli O157:H7 str. EC4045	strain=EC4045	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000181775.1	NZ_ABHM02000001.1	WP_020219138.1	WP_000383117.1	562	DruE3	DruE3_00003	3704480	3710794	+	Escherichia coli O157:H7 str. EC4042	strain=EC4042	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000181775.1	NZ_ABHM02000001.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	3701121	3704480	+	Escherichia coli O157:H7 str. EC4042	strain=EC4042	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000186165.1	NZ_GL635793.1	WP_049347928.1	WP_003747431.1	488	DruH3	DruH3_00013	1076679	1080026	-	Neisseria mucosa C102	strain=C102	Scaffold	b-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria mucosa	NA	6	NA	NA	NA
GCF_000186165.1	NZ_GL635793.1	WP_053089156.1	WP_003747430.1	488	DruE3	DruE3_00001	1071595	1076679	-	Neisseria mucosa C102	strain=C102	Scaffold	b-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria mucosa	NA	6	NA	NA	NA
GCF_000187285.1	NZ_AETX01000114.1	WP_020219138.1	WP_000383109.1	562	DruE3	DruE3_00003	290908	297222	+	Escherichia coli O157:H7 str. G5101	strain=G5101	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000187285.1	NZ_AETX01000114.1	WP_133301053.1	WP_139000811.1	562	DruH3	DruH3_00004	287549	290908	+	Escherichia coli O157:H7 str. G5101	strain=G5101	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000187305.2	NZ_AETY01000104.1	WP_020219138.1	WP_000383109.1	562	DruE3	DruE3_00003	296351	302665	+	Escherichia coli O157:H- str. 493-89	strain=493-89	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000187305.2	NZ_AETY01000104.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	292992	296351	+	Escherichia coli O157:H- str. 493-89	strain=493-89	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000187325.2	NZ_AETZ01000110.1	WP_020219138.1	WP_000383109.1	562	DruE3	DruE3_00003	296302	302616	+	Escherichia coli O157:H- str. H 2687	strain=H 2687	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000187325.2	NZ_AETZ01000110.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	292943	296302	+	Escherichia coli O157:H- str. H 2687	strain=H 2687	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000190495.1	NZ_GL870856.1	WP_000213430.1	WP_000213433.1	564	DruE3	DruE3_00003	155914	162258	+	Escherichia fergusonii B253	strain=B253	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	NA	2	NA	NA	NA
GCF_000190495.1	NZ_GL870856.1	WP_001513100.1	WP_002431339.1	564	DruH3	DruH3_00012	152611	155901	+	Escherichia fergusonii B253	strain=B253	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	NA	2	NA	NA	NA
GCF_000192665.1	NZ_AERP01000018.1	WP_020219138.1	WP_000383109.1	562	DruE3	DruE3_00003	281465	287779	+	Escherichia coli O157:H7 str. 1044	strain=1044	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000192665.1	NZ_AERP01000018.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	278106	281465	+	Escherichia coli O157:H7 str. 1044	strain=1044	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000192685.1	NZ_AERR01000012.1	WP_020219138.1	WP_000383115.1	562	DruE3	DruE3_00003	351545	357859	-	Escherichia coli O157:H7 str. 1125	strain=1125	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000192685.1	NZ_AERR01000012.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	357859	361218	-	Escherichia coli O157:H7 str. 1125	strain=1125	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000193955.1	NZ_AERQ01000011.1	WP_020219138.1	WP_000383109.1	562	DruE3	DruE3_00003	460746	467060	-	Escherichia coli O157:H7 str. EC1212	strain=EC1212	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000193955.1	NZ_AERQ01000011.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	467060	470419	-	Escherichia coli O157:H7 str. EC1212	strain=EC1212	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000195225.1	NZ_AFAJ01000029.1	WP_010447849.1	WP_010447849.1	190895	DruE3	DruE3_00003	155382	161783	+	Vibrio rotiferianus DAT722	strain=DAT722	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio rotiferianus	Y	11	NA	NA	NA
GCF_000195225.1	NZ_AFAJ01000029.1	WP_199454176.1	WP_138928118.1	190895	DruH3	DruH3_00004	152058	155381	+	Vibrio rotiferianus DAT722	strain=DAT722	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio rotiferianus	Y	11	NA	NA	NA
GCF_000203935.1	NC_008577.1	WP_011717027.1	WP_011717027.1	94122	DruH3	DruH3_00001	2437310	2440852	+	Shewanella sp. ANA-3	strain=ANA-3	Complete Genome	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella sp. ANA-3	NA	12	NA	NA	NA
GCF_000203935.1	NC_008577.1	WP_140907621.1	WP_011717028.1	94122	DruE3	DruE3_00003	2440874	2447236	+	Shewanella sp. ANA-3	strain=ANA-3	Complete Genome	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella sp. ANA-3	NA	12	NA	NA	NA
GCF_000204015.1	NZ_GL883078.1	WP_006273265.1	WP_006273265.1	76891	DruE3	DruE3_00003	331550	337663	-	Asticcacaulis biprosthecium C19	strain=C19	Scaffold	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis biprosthecium	Y	14	NA	NA	GEI
GCF_000204015.1	NZ_GL883078.1	WP_006273266.1	WP_006273266.1	76891	DruH3	DruH3_00002	337667	341110	-	Asticcacaulis biprosthecium C19	strain=C19	Scaffold	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis biprosthecium	Y	14	NA	NA	GEI
GCF_000210835.1	NC_016776.1	WP_014298733.1	WP_014298733.1	817	DruE3	DruE3_00002	2371910	2378056	-	Bacteroides fragilis 638R	strain=638R	Complete Genome	CFB group bacteria	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	Y	13	NA	NA	NA
GCF_000210835.1	NC_016776.1	WP_014298734.1	WP_014298734.1	817	DruH3	DruH3_00008	2378053	2381250	-	Bacteroides fragilis 638R	strain=638R	Complete Genome	CFB group bacteria	Bacteria	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	Y	13	NA	NA	NA
GCF_000219965.1	NZ_AFQL01000026.1	WP_004178409.1	WP_026008374.1	573	DruH3	DruH3_00012	32791	36078	-	Klebsiella pneumoniae 1162281	strain=1162281	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_000219965.1	NZ_AFQL01000026.1	WP_200119417.1	WP_020723567.1	573	DruE3	DruE3_00003	26458	32778	-	Klebsiella pneumoniae 1162281	strain=1162281	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NA	2	NA	NA	NA
GCF_000224655.1	NZ_JH114233.1	WP_009380616.1	WP_009380616.1	693988	DruH3	DruH3_00012	780950	784297	+	Bilophila sp. 4_1_30	strain=4_1_30	Scaffold	bacteria	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila sp. 4_1_30	Y	9	NA	NA	GEI
GCF_000224655.1	NZ_JH114233.1	WP_232281307.1	WP_232281307.1	693988	DruE3	DruE3_00003	784672	790461	+	Bilophila sp. 4_1_30	strain=4_1_30	Scaffold	bacteria	Bacteria	Pseudomonadati	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila sp. 4_1_30	Y	9	NA	NA	GEI
GCF_000230505.1	NT_187105.1	WP_000213428.1	WP_000213428.1	28901	DruE3	DruE3_00003	2932	9252	+	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	strain=2007-60-3289-1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	NA	2	NA	NA	NA
GCF_000230505.1	NT_187105.1	WP_209020124.1	WP_208896430.1	28901	DruH3	DruH3_00012	1	2919	+	Salmonella enterica subsp. enterica serovar Weltevreden str. 2007-60-3289-1	strain=2007-60-3289-1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	NA	2	NA	NA	NA
GCF_000234215.1	NZ_AGTG01000118.1	WP_020219138.1	WP_000383109.1	562	DruE3	DruE3_00003	24032	30346	-	Escherichia coli O157:H- str. 493-89	strain=493-89	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000234215.1	NZ_AGTG01000118.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	30346	33705	-	Escherichia coli O157:H- str. 493-89	strain=493-89	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000234315.1	NZ_AGTL01000037.1	WP_020219138.1	WP_000383107.1	562	DruE3	DruE3_00003	75939	82253	+	Escherichia coli O145:H28 str. 4865/96	strain=4865/96	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000234315.1	NZ_AGTL01000037.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	72580	75939	+	Escherichia coli O145:H28 str. 4865/96	strain=4865/96	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000235745.1	NZ_AGSX01000152.1	WP_019341975.1	WP_019341975.1	316	DruH3	DruH3_00012	23092	26427	+	Stutzerimonas stutzeri SDM-LAC	strain=SDM-LAC	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas	Stutzerimonas stutzeri	Y	2	NA	NA	GEI
GCF_000235745.1	NZ_AGSX01000152.1	WP_019341976.1	WP_019341976.1	316	DruE3	DruE3_00003	26420	32758	+	Stutzerimonas stutzeri SDM-LAC	strain=SDM-LAC	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas	Stutzerimonas stutzeri	Y	2	NA	NA	NA
GCF_000235975.1	NZ_AGFM01000037.1	WP_007013435.1	WP_007013435.1	205844	DruH3	DruH3_00003	90561	93860	+	Novosphingobium pentaromativorans US6-1	strain=US6-1	Contig	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium pentaromativorans	NA	14	NA	NA	NA
GCF_000235975.1	NZ_AGFM01000037.1	WP_038575736.1	WP_038575736.1	205844	DruE3	DruE3_00003	93847	99810	+	Novosphingobium pentaromativorans US6-1	strain=US6-1	Contig	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium pentaromativorans	NA	14	NA	NA	NA
GCF_000239335.1	NZ_JH417862.1	WP_032698279.1	WP_040902722.1	158877	DruE3	DruE3_00003	255074	261394	+	Yokenella regensburgei ATCC 43003	strain=ATCC 43003	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yokenella	Yokenella regensburgei	NA	2	NA	NA	NA
GCF_000239335.1	NZ_JH417862.1	WP_049211788.1	WP_040902720.1	158877	DruH3	DruH3_00012	251762	255061	+	Yokenella regensburgei ATCC 43003	strain=ATCC 43003	Scaffold	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yokenella	Yokenella regensburgei	NA	2	NA	NA	NA
GCF_000241285.1	NZ_BAEF01000009.1	WP_029519469.1	WP_029519469.1	549	DruH3	DruH3_00012	89584	92883	+	Pantoea agglomerans IG1	strain=IG1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea agglomerans	Y	2	NA	NA	GEI
GCF_000241285.1	NZ_BAEF01000009.1	WP_029519470.1	WP_029519470.1	549	DruE3	DruE3_00003	92883	99203	+	Pantoea agglomerans IG1	strain=IG1	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea agglomerans	Y	2	NA	NA	GEI
GCF_000242115.1	NZ_AHIP01000001.1	WP_043048417.1	WP_010562362.1	359110	DruE3	DruE3_00003	26198	32461	+	Pseudomonas extremaustralis 14-3 substr. 14-3b	strain=14-3 substr. 14-3b	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas extremaustralis	NA	6	NA	NA	NA
GCF_000242115.1	NZ_AHIP01000001.1	WP_043048418.1	WP_010562361.1	359110	DruH3	DruH3_00013	22889	26188	+	Pseudomonas extremaustralis 14-3 substr. 14-3b	strain=14-3 substr. 14-3b	Contig	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas extremaustralis	NA	6	NA	NA	NA
GCF_000249495.1	NZ_AIFQ01000037.1	WP_020219138.1	WP_000383112.1	562	DruE3	DruE3_00003	44303	50617	+	Escherichia coli DEC5A	strain=DEC5A	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000249495.1	NZ_AIFQ01000037.1	WP_133301053.1	WP_000960581.1	562	DruH3	DruH3_00004	40944	44303	+	Escherichia coli DEC5A	strain=DEC5A	Contig	enterobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	11	NA	NA	NA
GCF_000253255.1	NC_015580.1	WP_013832756.1	WP_013832756.1	702113	DruH3	DruH3_00003	1584078	1587377	+	Novosphingobium sp. PP1Y	strain=PP1Y	Complete Genome	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. PP1Y	Y	14	NA	NA	GEI
GCF_000253255.1	NC_015580.1	WP_013832757.1	WP_013832757.1	702113	DruE3	DruE3_00003	1587364	1593321	+	Novosphingobium sp. PP1Y	strain=PP1Y	Complete Genome	a-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. PP1Y	Y	14	NA	NA	GEI
GCF_000259195.1	NZ_AJJP01000209.1	WP_010220502.1	WP_010220502.1	1163398	DruH3	DruH3_00013	9690	12995	+	Pseudomonas donghuensis	strain=HYS	Scaffold	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas donghuensis	Y	6	0.9554	NA	GEI
GCF_000259195.1	NZ_AJJP01000209.1	WP_010220503.1	WP_010220503.1	1163398	DruE3	DruE3_00003	13005	19247	+	Pseudomonas donghuensis	strain=HYS	Scaffold	g-proteobacteria	Bacteria	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas donghuensis	Y	6	0.9554	NA	GEI
